Date,Close
21-May-14,7252.9
20-May-14,7275.5
19-May-14,7263.5
16-May-14,7203
15-May-14,7123.1
14-May-14,7108.7
13-May-14,7108.7
12-May-14,7014.2
09-May-14,6858.8
08-May-14,6659.8
07-May-14,6652.5
06-May-14,6715.3
05-May-14,6699.3
02-May-14,6694.8
30-Apr-14,6696.4
29-Apr-14,6715.2
28-Apr-14,6761.2
25-Apr-14,6782.7
23-Apr-14,6840.8
22-Apr-14,6815.3
21-Apr-14,6817.6
17-Apr-14,6779.4
16-Apr-14,6675.3
15-Apr-14,6733.1
11-Apr-14,6776.3
10-Apr-14,6796.4
09-Apr-14,6796.2
07-Apr-14,6695
04-Apr-14,6694.3
03-Apr-14,6736.1
02-Apr-14,6752.5
01-Apr-14,6721
31-Mar-14,6704.2
28-Mar-14,6695.9
27-Mar-14,6641.7
26-Mar-14,6601.4
25-Mar-14,6589.7
24-Mar-14,6583.5
22-Mar-14,6494.9
21-Mar-14,6493.2
20-Mar-14,6483.1
19-Mar-14,6524
18-Mar-14,6516.6
14-Mar-14,6504.2
13-Mar-14,6493.1
12-Mar-14,6516.9
11-Mar-14,6511.9
10-Mar-14,6537.2
07-Mar-14,6526.6
06-Mar-14,6401.1
05-Mar-14,6328.6
04-Mar-14,6297.9
03-Mar-14,6221.4
28-Feb-14,6276.9
26-Feb-14,6238.8
25-Feb-14,6200
24-Feb-14,6186.1
21-Feb-14,6155.4
20-Feb-14,6091.4
19-Feb-14,6152.7
18-Feb-14,6127.1
17-Feb-14,6073.3
14-Feb-14,6048.3
13-Feb-14,6001.1
12-Feb-14,6084
11-Feb-14,6062.7
10-Feb-14,6053.4
07-Feb-14,6063.2
06-Feb-14,6036.3
05-Feb-14,6022.4
04-Feb-14,6000.9
03-Feb-14,6001.8
31-Jan-14,6089.5
30-Jan-14,6073.7
29-Jan-14,6120.2
28-Jan-14,6126.2
27-Jan-14,6135.8
24-Jan-14,6266.7
23-Jan-14,6345.6
22-Jan-14,6338.9
21-Jan-14,6313.8
20-Jan-14,6303.9
17-Jan-14,6261.6
16-Jan-14,6318.9
15-Jan-14,6320.9
14-Jan-14,6241.8
13-Jan-14,6272.7
10-Jan-14,6171.4
09-Jan-14,6168.3
08-Jan-14,6174.6
07-Jan-14,6162.2
06-Jan-14,6191.4
03-Jan-14,6211.1
02-Jan-14,6221.1
01-Jan-14,6301.6
31-Dec-13,6304
30-Dec-13,6291.1
27-Dec-13,6313.8
26-Dec-13,6278.9
24-Dec-13,6268.4
23-Dec-13,6284.5
20-Dec-13,6274.2
19-Dec-13,6166.6
18-Dec-13,6217.1
17-Dec-13,6139
16-Dec-13,6154.7
13-Dec-13,6168.4
12-Dec-13,6237
11-Dec-13,6307.9
10-Dec-13,6332.8
09-Dec-13,6363.9
06-Dec-13,6259.9
05-Dec-13,6241.1
04-Dec-13,6160.9
03-Dec-13,6201.8
02-Dec-13,6217.8
29-Nov-13,6176.1
28-Nov-13,6091.8
27-Nov-13,6057.1
26-Nov-13,6059.1
25-Nov-13,6115.3
22-Nov-13,5995.4
21-Nov-13,5999
20-Nov-13,6122.9
19-Nov-13,6203.3
18-Nov-13,6189
14-Nov-13,6056.1
13-Nov-13,5989.6
12-Nov-13,6018
11-Nov-13,6078.8
08-Nov-13,6140.7
07-Nov-13,6187.2
06-Nov-13,6215.1
05-Nov-13,6253.1
03-Nov-13,6317.3
01-Nov-13,6307.2
31-Oct-13,6299.1
30-Oct-13,6251.7
29-Oct-13,6220.9
28-Oct-13,6101.1
25-Oct-13,6144.9
24-Oct-13,6164.3
23-Oct-13,6178.3
22-Oct-13,6202.8
21-Oct-13,6204.9
18-Oct-13,6189.3
17-Oct-13,6045.8
15-Oct-13,6089
14-Oct-13,6112.7
11-Oct-13,6096.2
10-Oct-13,6020.9
09-Oct-13,6007.4
08-Oct-13,5928.4
07-Oct-13,5906.1
04-Oct-13,5907.3
03-Oct-13,5909.7
01-Oct-13,5780
30-Sep-13,5735.3
27-Sep-13,5833.2
26-Sep-13,5882.2
25-Sep-13,5873.8
24-Sep-13,5892.4
23-Sep-13,5889.7
20-Sep-13,6012.1
19-Sep-13,6115.5
18-Sep-13,5899.4
17-Sep-13,5850.2
16-Sep-13,5840.5
13-Sep-13,5850.6
12-Sep-13,5850.7
11-Sep-13,5913.1
10-Sep-13,5896.7
06-Sep-13,5680.4
05-Sep-13,5592.9
04-Sep-13,5448.1
03-Sep-13,5341.4
02-Sep-13,5550.7
30-Aug-13,5471.8
29-Aug-13,5409
28-Aug-13,5285
27-Aug-13,5287.4
26-Aug-13,5476.5
23-Aug-13,5471.7
22-Aug-13,5408.4
21-Aug-13,5302.5
20-Aug-13,5401.4
19-Aug-13,5414.7
16-Aug-13,5507.8
14-Aug-13,5742.3
13-Aug-13,5699.3
12-Aug-13,5612.4
08-Aug-13,5565.6
07-Aug-13,5519.1
06-Aug-13,5542.2
05-Aug-13,5685.4
02-Aug-13,5677.9
01-Aug-13,5727.8
31-Jul-13,5742
30-Jul-13,5755
29-Jul-13,5831.6
26-Jul-13,5886.2
25-Jul-13,5907.5
24-Jul-13,5990.5
23-Jul-13,6077.8
22-Jul-13,6031.8
19-Jul-13,6029.2
18-Jul-13,6038
17-Jul-13,5973.3
16-Jul-13,5955.2
15-Jul-13,6030.8
12-Jul-13,6009
11-Jul-13,5935.1
10-Jul-13,5816.7
09-Jul-13,5859
08-Jul-13,5811.5
05-Jul-13,5867.9
04-Jul-13,5836.9
03-Jul-13,5770.9
02-Jul-13,5857.5
01-Jul-13,5898.8
28-Jun-13,5842.2
27-Jun-13,5682.3
26-Jun-13,5588.7
25-Jun-13,5609.1
24-Jun-13,5590.2
21-Jun-13,5667.6
20-Jun-13,5655.9
19-Jun-13,5822.2
18-Jun-13,5813.6
17-Jun-13,5850
14-Jun-13,5808.4
13-Jun-13,5699.1
12-Jun-13,5760.2
11-Jun-13,5788.8
10-Jun-13,5878
07-Jun-13,5881
06-Jun-13,5921.4
05-Jun-13,5923.8
04-Jun-13,5919.4
03-Jun-13,5939.3
31-May-13,5985.9
30-May-13,6124
29-May-13,6104.3
28-May-13,6111.2
27-May-13,6083.1
24-May-13,5983.5
23-May-13,5967
22-May-13,6094.5
21-May-13,6114.1
20-May-13,6156.9
17-May-13,6187.3
16-May-13,6169.9
15-May-13,6146.7
14-May-13,5995.4
13-May-13,5980.4
11-May-13,6107.2
10-May-13,6094.7
09-May-13,6050.1
08-May-13,6069.3
07-May-13,6043.5
06-May-13,5971
